"REF_DATE","GEO","DGUID","Sex","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2003","Alberta","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457958","10.2.2","85.4","","","","1"
"2003","Alberta","","Females","Total number of police officers","Number","223","units ","0","v19457959","10.3.1","728","","","","0"
"2003","Alberta","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457960","10.3.2","14.6","","","","1"
"2003","British Columbia","","Both sexes","Total number of police officers","Number","223","units ","0","v19457961","11.1.1","7106","","","","0"
"2003","British Columbia","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457962","11.1.2","100","","","","0"
"2003","British Columbia","","Males","Total number of police officers","Number","223","units ","0","v19457963","11.2.1","5743","","","","0"
"2003","British Columbia","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457964","11.2.2","80.8","","","","1"
"2003","British Columbia","","Females","Total number of police officers","Number","223","units ","0","v19457965","11.3.1","1363","","","","0"
"2003","British Columbia","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457966","11.3.2","19.2","","","","1"
"2003","Yukon","","Both sexes","Total number of police officers","Number","223","units ","0","v19457967","12.1.1","124","","","","0"
"2003","Yukon","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457968","12.1.2","100","","","","0"
"2003","Yukon","","Males","Total number of police officers","Number","223","units ","0","v19457969","12.2.1","110","","","","0"
"2003","Yukon","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457970","12.2.2","88.7","","","","1"
"2003","Yukon","","Females","Total number of police officers","Number","223","units ","0","v19457971","12.3.1","14","","","","0"
"2003","Yukon","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457972","12.3.2","11.3","","","","1"
"2003","Northwest Territories","","Both sexes","Total number of police officers","Number","223","units ","0","v19457973","14.1.1","163","","","","0"
"2003","Northwest Territories","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457974","14.1.2","100","","","","0"
"2003","Northwest Territories","","Males","Total number of police officers","Number","223","units ","0","v19457975","14.2.1","136","","","","0"
"2003","Northwest Territories","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457976","14.2.2","83.4","","","","1"
"2003","Northwest Territories","","Females","Total number of police officers","Number","223","units ","0","v19457977","14.3.1","27","","","","0"
"2003","Northwest Territories","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457978","14.3.2","16.6","","","","1"
"2003","Nunavut","","Both sexes","Total number of police officers","Number","223","units ","0","v19457985","15.1.1","121","","","","0"
"2003","Nunavut","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457986","15.1.2","100","","","","0"
"2003","Nunavut","","Males","Total number of police officers","Number","223","units ","0","v19457987","15.2.1","106","","","","0"
"2003","Nunavut","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457988","15.2.2","87.6","","","","1"
"2003","Nunavut","","Females","Total number of police officers","Number","223","units ","0","v19457989","15.3.1","15","","","","0"
"2003","Nunavut","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457990","15.3.2","12.4","","","","1"
"2003","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Both sexes","Total number of police officers","Number","223","units ","0","v19457991","16.1.1","1138","","","","0"
"2003","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457992","16.1.2","100","","","","0"
"2003","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Males","Total number of police officers","Number","223","units ","0","v19457993","16.2.1","987","","","","0"
"2003","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457994","16.2.2","86.7","","","","1"
"2003","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Females","Total number of police officers","Number","223","units ","0","v19457995","16.3.1","151","","","","0"
"2003","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457996","16.3.2","13.3","","","","1"
"2004","Canada","","Both sexes","Total number of police officers","Number","223","units ","0","v19457901","1.1.1","59800","","","","0"
"2004","Canada","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457902","1.1.2","100","","","","0"
"2004","Canada","","Males","Total number of police officers","Number","223","units ","0","v19457903","1.2.1","49941","","","","0"
"2004","Canada","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457904","1.2.2","83.5","","","","1"
"2004","Canada","","Females","Total number of police officers","Number","223","units ","0","v19457905","1.3.1","9859","","","","0"
"2004","Canada","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457906","1.3.2","16.5","","","","1"
"2004","Newfoundland and Labrador","","Both sexes","Total number of police officers","Number","223","units ","0","v19457907","2.1.1","766","","","","0"
"2004","Newfoundland and Labrador","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457908","2.1.2","100","","","","0"
"2004","Newfoundland and Labrador","","Males","Total number of police officers","Number","223","units ","0","v19457909","2.2.1","666","","","","0"
"2004","Newfoundland and Labrador","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457910","2.2.2","86.9","","","","1"
"2004","Newfoundland and Labrador","","Females","Total number of police officers","Number","223","units ","0","v19457911","2.3.1","100","","","","0"
"2004","Newfoundland and Labrador","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457912","2.3.2","13.1","","","","1"
"2004","Prince Edward Island","","Both sexes","Total number of police officers","Number","223","units ","0","v19457913","3.1.1","207","","","","0"
"2004","Prince Edward Island","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457914","3.1.2","100","","","","0"
"2004","Prince Edward Island","","Males","Total number of police officers","Number","223","units ","0","v19457915","3.2.1","180","","","","0"
"2004","Prince Edward Island","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457916","3.2.2","87.0","","","","1"
"2004","Prince Edward Island","","Females","Total number of police officers","Number","223","units ","0","v19457917","3.3.1","27","","","","0"
"2004","Prince Edward Island","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457918","3.3.2","13.0","","","","1"
"2004","Nova Scotia","","Both sexes","Total number of police officers","Number","223","units ","0","v19457919","4.1.1","1615","","","","0"
"2004","Nova Scotia","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457920","4.1.2","100","","","","0"
"2004","Nova Scotia","","Males","Total number of police officers","Number","223","units ","0","v19457921","4.2.1","1417","","","","0"
"2004","Nova Scotia","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457922","4.2.2","87.7","","","","1"
"2004","Nova Scotia","","Females","Total number of police officers","Number","223","units ","0","v19457923","4.3.1","198","","","","0"
"2004","Nova Scotia","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457924","4.3.2","12.3","","","","1"
"2004","New Brunswick","","Both sexes","Total number of police officers","Number","223","units ","0","v19457925","5.1.1","1302","","","","0"
"2004","New Brunswick","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457926","5.1.2","100","","","","0"
"2004","New Brunswick","","Males","Total number of police officers","Number","223","units ","0","v19457927","5.2.1","1135","","","","0"
"2004","New Brunswick","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457928","5.2.2","87.2","","","","1"
"2004","New Brunswick","","Females","Total number of police officers","Number","223","units ","0","v19457929","5.3.1","167","","","","0"
"2004","New Brunswick","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457930","5.3.2","12.8","","","","1"
"2004","Quebec","","Both sexes","Total number of police officers","Number","223","units ","0","v19457931","6.1.1","14426","","","","0"
"2004","Quebec","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457932","6.1.2","100","","","","0"
"2004","Quebec","","Males","Total number of police officers","Number","223","units ","0","v19457933","6.2.1","11936","","","","0"
"2004","Quebec","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457934","6.2.2","82.7","","","","1"
"2004","Quebec","","Females","Total number of police officers","Number","223","units ","0","v19457935","6.3.1","2490","","","","0"
"2004","Quebec","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457936","6.3.2","17.3","","","","1"
"2004","Ontario","","Both sexes","Total number of police officers","Number","223","units ","0","v19457937","7.1.1","23214","","","","0"
"2004","Ontario","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457938","7.1.2","100","","","","0"
"2004","Ontario","","Males","Total number of police officers","Number","223","units ","0","v19457939","7.2.1","19473","","","","0"
"2004","Ontario","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457940","7.2.2","83.9","","","","1"
"2004","Ontario","","Females","Total number of police officers","Number","223","units ","0","v19457941","7.3.1","3741","","","","0"
"2004","Ontario","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457942","7.3.2","16.1","","","","1"
"2004","Manitoba","","Both sexes","Total number of police officers","Number","223","units ","0","v19457943","8.1.1","2266","","","","0"
"2004","Manitoba","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457944","8.1.2","100","","","","0"
"2004","Manitoba","","Males","Total number of police officers","Number","223","units ","0","v19457945","8.2.1","1944","","","","0"
"2004","Manitoba","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457946","8.2.2","85.8","","","","1"
"2004","Manitoba","","Females","Total number of police officers","Number","223","units ","0","v19457947","8.3.1","322","","","","0"
"2004","Manitoba","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457948","8.3.2","14.2","","","","1"
"2004","Saskatchewan","","Both sexes","Total number of police officers","Number","223","units ","0","v19457949","9.1.1","2010","","","","0"
"2004","Saskatchewan","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457950","9.1.2","100","","","","0"
"2004","Saskatchewan","","Males","Total number of police officers","Number","223","units ","0","v19457951","9.2.1","1683","","","","0"
"2004","Saskatchewan","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457952","9.2.2","83.7","","","","1"
"2004","Saskatchewan","","Females","Total number of police officers","Number","223","units ","0","v19457953","9.3.1","327","","","","0"
"2004","Saskatchewan","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457954","9.3.2","16.3","","","","1"
"2004","Alberta","","Both sexes","Total number of police officers","Number","223","units ","0","v19457955","10.1.1","5123","","","","0"
"2004","Alberta","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457956","10.1.2","100","","","","0"
"2004","Alberta","","Males","Total number of police officers","Number","223","units ","0","v19457957","10.2.1","4341","","","","0"
"2004","Alberta","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457958","10.2.2","84.7","","","","1"
"2004","Alberta","","Females","Total number of police officers","Number","223","units ","0","v19457959","10.3.1","782","","","","0"
"2004","Alberta","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457960","10.3.2","15.3","","","","1"
"2004","British Columbia","","Both sexes","Total number of police officers","Number","223","units ","0","v19457961","11.1.1","7072","","","","0"
"2004","British Columbia","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457962","11.1.2","100","","","","0"
"2004","British Columbia","","Males","Total number of police officers","Number","223","units ","0","v19457963","11.2.1","5629","","","","0"
"2004","British Columbia","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457964","11.2.2","79.6","","","","1"
"2004","British Columbia","","Females","Total number of police officers","Number","223","units ","0","v19457965","11.3.1","1443","","","","0"
"2004","British Columbia","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457966","11.3.2","20.4","","","","1"
"2004","Yukon","","Both sexes","Total number of police officers","Number","223","units ","0","v19457967","12.1.1","121","","","","0"
"2004","Yukon","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457968","12.1.2","100","","","","0"
"2004","Yukon","","Males","Total number of police officers","Number","223","units ","0","v19457969","12.2.1","105","","","","0"
"2004","Yukon","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457970","12.2.2","86.8","","","","1"
"2004","Yukon","","Females","Total number of police officers","Number","223","units ","0","v19457971","12.3.1","16","","","","0"
"2004","Yukon","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457972","12.3.2","13.2","","","","1"
"2004","Northwest Territories","","Both sexes","Total number of police officers","Number","223","units ","0","v19457973","14.1.1","171","","","","0"
"2004","Northwest Territories","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457974","14.1.2","100","","","","0"
"2004","Northwest Territories","","Males","Total number of police officers","Number","223","units ","0","v19457975","14.2.1","144","","","","0"
"2004","Northwest Territories","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457976","14.2.2","84.2","","","","1"
"2004","Northwest Territories","","Females","Total number of police officers","Number","223","units ","0","v19457977","14.3.1","27","","","","0"
"2004","Northwest Territories","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457978","14.3.2","15.8","","","","1"
"2004","Nunavut","","Both sexes","Total number of police officers","Number","223","units ","0","v19457985","15.1.1","123","","","","0"
"2004","Nunavut","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457986","15.1.2","100","","","","0"
"2004","Nunavut","","Males","Total number of police officers","Number","223","units ","0","v19457987","15.2.1","104","","","","0"
"2004","Nunavut","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457988","15.2.2","84.6","","","","1"
"2004","Nunavut","","Females","Total number of police officers","Number","223","units ","0","v19457989","15.3.1","19","","","","0"
"2004","Nunavut","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457990","15.3.2","15.4","","","","1"
"2004","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Both sexes","Total number of police officers","Number","223","units ","0","v19457991","16.1.1","1384","","","","0"
"2004","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457992","16.1.2","100","","","","0"
"2004","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Males","Total number of police officers","Number","223","units ","0","v19457993","16.2.1","1184","","","","0"
"2004","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457994","16.2.2","85.5","","","","1"
"2004","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Females","Total number of police officers","Number","223","units ","0","v19457995","16.3.1","200","","","","0"
"2004","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457996","16.3.2","14.5","","","","1"
"2005","Canada","","Both sexes","Total number of police officers","Number","223","units ","0","v19457901","1.1.1","61026","","","","0"
"2005","Canada","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457902","1.1.2","100","","","","0"
"2005","Canada","","Males","Total number of police officers","Number","223","units ","0","v19457903","1.2.1","50450","","","","0"
"2005","Canada","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457904","1.2.2","82.7","","","","1"
"2005","Canada","","Females","Total number of police officers","Number","223","units ","0","v19457905","1.3.1","10576","","","","0"
"2005","Canada","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457906","1.3.2","17.3","","","","1"
"2005","Newfoundland and Labrador","","Both sexes","Total number of police officers","Number","223","units ","0","v19457907","2.1.1","776","","","","0"
"2005","Newfoundland and Labrador","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457908","2.1.2","100","","","","0"
"2005","Newfoundland and Labrador","","Males","Total number of police officers","Number","223","units ","0","v19457909","2.2.1","665","","","","0"
"2005","Newfoundland and Labrador","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457910","2.2.2","85.7","","","","1"
"2005","Newfoundland and Labrador","","Females","Total number of police officers","Number","223","units ","0","v19457911","2.3.1","111","","","","0"
"2005","Newfoundland and Labrador","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457912","2.3.2","14.3","","","","1"
"2005","Prince Edward Island","","Both sexes","Total number of police officers","Number","223","units ","0","v19457913","3.1.1","213","","","","0"
"2005","Prince Edward Island","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457914","3.1.2","100","","","","0"
"2005","Prince Edward Island","","Males","Total number of police officers","Number","223","units ","0","v19457915","3.2.1","186","","","","0"
"2005","Prince Edward Island","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457916","3.2.2","87.3","","","","1"
"2005","Prince Edward Island","","Females","Total number of police officers","Number","223","units ","0","v19457917","3.3.1","27","","","","0"
"2005","Prince Edward Island","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457918","3.3.2","12.7","","","","1"
"2005","Nova Scotia","","Both sexes","Total number of police officers","Number","223","units ","0","v19457919","4.1.1","1624","","","","0"
"2005","Nova Scotia","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457920","4.1.2","100","","","","0"
"2005","Nova Scotia","","Males","Total number of police officers","Number","223","units ","0","v19457921","4.2.1","1406","","","","0"
"2005","Nova Scotia","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457922","4.2.2","86.6","","","","1"
"2005","Nova Scotia","","Females","Total number of police officers","Number","223","units ","0","v19457923","4.3.1","218","","","","0"
"2005","Nova Scotia","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457924","4.3.2","13.4","","","","1"
"2005","New Brunswick","","Both sexes","Total number of police officers","Number","223","units ","0","v19457925","5.1.1","1297","","","","0"
"2005","New Brunswick","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457926","5.1.2","100","","","","0"
"2005","New Brunswick","","Males","Total number of police officers","Number","223","units ","0","v19457927","5.2.1","1121","","","","0"
"2005","New Brunswick","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457928","5.2.2","86.4","","","","1"
"2005","New Brunswick","","Females","Total number of police officers","Number","223","units ","0","v19457929","5.3.1","176","","","","0"
"2005","New Brunswick","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457930","5.3.2","13.6","","","","1"
"2005","Quebec","","Both sexes","Total number of police officers","Number","223","units ","0","v19457931","6.1.1","14753","","","","0"
"2005","Quebec","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457932","6.1.2","100","","","","0"
"2005","Quebec","","Males","Total number of police officers","Number","223","units ","0","v19457933","6.2.1","11960","","","","0"
"2005","Quebec","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457934","6.2.2","81.1","","","","1"
"2005","Quebec","","Females","Total number of police officers","Number","223","units ","0","v19457935","6.3.1","2793","","","","0"
"2005","Quebec","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457936","6.3.2","18.9","","","","1"
"2005","Ontario","","Both sexes","Total number of police officers","Number","223","units ","0","v19457937","7.1.1","23420","","","","0"
"2005","Ontario","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457938","7.1.2","100","","","","0"
"2005","Ontario","","Males","Total number of police officers","Number","223","units ","0","v19457939","7.2.1","19531","","","","0"
"2005","Ontario","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457940","7.2.2","83.4","","","","1"
"2005","Ontario","","Females","Total number of police officers","Number","223","units ","0","v19457941","7.3.1","3889","","","","0"
"2005","Ontario","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457942","7.3.2","16.6","","","","1"
"2005","Manitoba","","Both sexes","Total number of police officers","Number","223","units ","0","v19457943","8.1.1","2256","","","","0"
"2005","Manitoba","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457944","8.1.2","100","","","","0"
"2005","Manitoba","","Males","Total number of police officers","Number","223","units ","0","v19457945","8.2.1","1939","","","","0"
"2005","Manitoba","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457946","8.2.2","85.9","","","","1"
"2005","Manitoba","","Females","Total number of police officers","Number","223","units ","0","v19457947","8.3.1","317","","","","0"
"2005","Manitoba","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457948","8.3.2","14.1","","","","1"
"2005","Saskatchewan","","Both sexes","Total number of police officers","Number","223","units ","0","v19457949","9.1.1","2011","","","","0"
"2005","Saskatchewan","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457950","9.1.2","100","","","","0"
"2005","Saskatchewan","","Males","Total number of police officers","Number","223","units ","0","v19457951","9.2.1","1664","","","","0"
"2005","Saskatchewan","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457952","9.2.2","82.7","","","","1"
"2005","Saskatchewan","","Females","Total number of police officers","Number","223","units ","0","v19457953","9.3.1","347","","","","0"
"2005","Saskatchewan","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457954","9.3.2","17.3","","","","1"
"2005","Alberta","","Both sexes","Total number of police officers","Number","223","units ","0","v19457955","10.1.1","5335","","","","0"
"2005","Alberta","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457956","10.1.2","100","","","","0"
"2005","Alberta","","Males","Total number of police officers","Number","223","units ","0","v19457957","10.2.1","4491","","","","0"
"2005","Alberta","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457958","10.2.2","84.2","","","","1"
"2005","Alberta","","Females","Total number of police officers","Number","223","units ","0","v19457959","10.3.1","844","","","","0"
"2005","Alberta","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457960","10.3.2","15.8","","","","1"
"2005","British Columbia","","Both sexes","Total number of police officers","Number","223","units ","0","v19457961","11.1.1","7445","","","","0"
"2005","British Columbia","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457962","11.1.2","100","","","","0"
"2005","British Columbia","","Males","Total number of police officers","Number","223","units ","0","v19457963","11.2.1","5877","","","","0"
"2005","British Columbia","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457964","11.2.2","78.9","","","","1"
"2005","British Columbia","","Females","Total number of police officers","Number","223","units ","0","v19457965","11.3.1","1568","","","","0"
"2005","British Columbia","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457966","11.3.2","21.1","","","","1"
"2005","Yukon","","Both sexes","Total number of police officers","Number","223","units ","0","v19457967","12.1.1","120","","","","0"
"2005","Yukon","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457968","12.1.2","100","","","","0"
"2005","Yukon","","Males","Total number of police officers","Number","223","units ","0","v19457969","12.2.1","103","","","","0"
"2005","Yukon","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457970","12.2.2","85.8","","","","1"
"2005","Yukon","","Females","Total number of police officers","Number","223","units ","0","v19457971","12.3.1","17","","","","0"
"2005","Yukon","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457972","12.3.2","14.2","","","","1"
"2005","Northwest Territories","","Both sexes","Total number of police officers","Number","223","units ","0","v19457973","14.1.1","173","","","","0"
"2005","Northwest Territories","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457974","14.1.2","100","","","","0"
"2005","Northwest Territories","","Males","Total number of police officers","Number","223","units ","0","v19457975","14.2.1","149","","","","0"
"2005","Northwest Territories","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457976","14.2.2","86.1","","","","1"
"2005","Northwest Territories","","Females","Total number of police officers","Number","223","units ","0","v19457977","14.3.1","24","","","","0"
"2005","Northwest Territories","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457978","14.3.2","13.9","","","","1"
"2005","Nunavut","","Both sexes","Total number of police officers","Number","223","units ","0","v19457985","15.1.1","121","","","","0"
"2005","Nunavut","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457986","15.1.2","100","","","","0"
"2005","Nunavut","","Males","Total number of police officers","Number","223","units ","0","v19457987","15.2.1","100","","","","0"
"2005","Nunavut","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457988","15.2.2","82.6","","","","1"
"2005","Nunavut","","Females","Total number of police officers","Number","223","units ","0","v19457989","15.3.1","21","","","","0"
"2005","Nunavut","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457990","15.3.2","17.4","","","","1"
"2005","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Both sexes","Total number of police officers","Number","223","units ","0","v19457991","16.1.1","1482","","","","0"
"2005","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457992","16.1.2","100","","","","0"
"2005","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Males","Total number of police officers","Number","223","units ","0","v19457993","16.2.1","1258","","","","0"
"2005","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457994","16.2.2","84.9","","","","1"
"2005","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Females","Total number of police officers","Number","223","units ","0","v19457995","16.3.1","224","","","","0"
"2005","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457996","16.3.2","15.1","","","","1"
"2006","Canada","","Both sexes","Total number of police officers","Number","223","units ","0","v19457901","1.1.1","62461","","","","0"
"2006","Canada","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457902","1.1.2","100","","","","0"
"2006","Canada","","Males","Total number of police officers","Number","223","units ","0","v19457903","1.2.1","51250","","","","0"
"2006","Canada","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457904","1.2.2","82.1","","","","1"
"2006","Canada","","Females","Total number of police officers","Number","223","units ","0","v19457905","1.3.1","11211","","","","0"
"2006","Canada","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457906","1.3.2","17.9","","","","1"
"2006","Newfoundland and Labrador","","Both sexes","Total number of police officers","Number","223","units ","0","v19457907","2.1.1","799","","","","0"
"2006","Newfoundland and Labrador","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457908","2.1.2","100","","","","0"
"2006","Newfoundland and Labrador","","Males","Total number of police officers","Number","223","units ","0","v19457909","2.2.1","669","","","","0"
"2006","Newfoundland and Labrador","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457910","2.2.2","83.7","","","","1"
"2006","Newfoundland and Labrador","","Females","Total number of police officers","Number","223","units ","0","v19457911","2.3.1","130","","","","0"
"2006","Newfoundland and Labrador","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457912","2.3.2","16.3","","","","1"
"2006","Prince Edward Island","","Both sexes","Total number of police officers","Number","223","units ","0","v19457913","3.1.1","220","","","","0"
"2006","Prince Edward Island","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457914","3.1.2","100","","","","0"
"2006","Prince Edward Island","","Males","Total number of police officers","Number","223","units ","0","v19457915","3.2.1","190","","","","0"
"2006","Prince Edward Island","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457916","3.2.2","86.4","","","","1"
"2006","Prince Edward Island","","Females","Total number of police officers","Number","223","units ","0","v19457917","3.3.1","30","","","","0"
"2006","Prince Edward Island","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457918","3.3.2","13.6","","","","1"
"2006","Nova Scotia","","Both sexes","Total number of police officers","Number","223","units ","0","v19457919","4.1.1","1667","","","","0"
"2006","Nova Scotia","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457920","4.1.2","100","","","","0"
"2006","Nova Scotia","","Males","Total number of police officers","Number","223","units ","0","v19457921","4.2.1","1423","","","","0"
"2006","Nova Scotia","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457922","4.2.2","85.4","","","","1"
"2006","Nova Scotia","","Females","Total number of police officers","Number","223","units ","0","v19457923","4.3.1","244","","","","0"
"2006","Nova Scotia","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457924","4.3.2","14.6","","","","1"
"2006","New Brunswick","","Both sexes","Total number of police officers","Number","223","units ","0","v19457925","5.1.1","1291","","","","0"
"2006","New Brunswick","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457926","5.1.2","100","","","","0"
"2006","New Brunswick","","Males","Total number of police officers","Number","223","units ","0","v19457927","5.2.1","1109","","","","0"
"2006","New Brunswick","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457928","5.2.2","85.9","","","","1"
